SAP_MAT_NUM	MAT_TYPE	INDT_SECT	DESC	BASE_UOM	MATL_GRP	DIVISION	GEN_ITEM_CAT_GRP	WGT_UOM	WGT_GRS	WGT_NET	PURCH_VAL_KEY	TRP_GRP	STO_COND
000000000010013158	FERT	M	ES7530-011-030 P.ESP WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013159	FERT	M	ES7530-012 P.ESP WHITE 6063T5 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013160	FERT	M	ES7530-012 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013161	FERT	M	ES7530-014 DS A.SILVER 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013162	FERT	M	ES7530-015 P.ESP WHITE 6063T5 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013163	FERT	M	ES7530-015 DS A.SILVER 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013164	FERT	M	ES7530-016 DS A.SILVER 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013165	FERT	M	ES7530-016 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013166	FERT	M	ES7530-017 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013167	FERT	M	ES7530-018 P.ESP WHITE 6063T5 5000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013168	FERT	M	ES7530-018 DS A.SILVER 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013169	FERT	M	ES7530-018 P.ESP WHITE 6063T5 5840	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013170	FERT	M	ES7530-019 P.ESP WHITE 6063T5 5300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013171	FERT	M	ES7530-019 MILL FINISH 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013172	FERT	M	ES7530-019 P.ESP WHITE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013173	FERT	M	ES7530-026 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013174	FERT	M	ES7530-027-028 DS A.SILVER 6063T6 4500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013175	FERT	M	ES7530-031 P.ESP WHITE 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013176	FERT	M	ES7530-031 P.ESP WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013177	FERT	M	ES7530-032 P.ESP WHITE 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013178	FERT	M	ES7530-032 P.ESP WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013179	FERT	M	ES7530-033 P.ESP WHITE 6063T6 4650	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013180	FERT	M	ES7530-033 P.ESP WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013181	FERT	M	ES7530-034 P.ESP WHITE 6063T6 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013182	FERT	M	ES7530-034 P.ESP WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013183	FERT	M	ES7530-101 P.ESP WHITE 6063T6 2590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013184	FERT	M	ES7530-102 P.ESP WHITE 6063T5 2450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013185	FERT	M	ES7530-102 P.ESP WHITE 6063T5 2600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013186	FERT	M	ES7530-102 P.ESP WHITE 6063T5 2640	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013187	FERT	M	ES7530-103 P.ESP WHITE 6063T6 2370	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013188	FERT	M	ES7530-104 P.ESP WHITE 6063T6 2360	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013189	FERT	M	ES7530-105 P.ESP WHITE 6063T6 2450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013190	FERT	M	ES7530-106 P.ESP WHITE 6063T5 2600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013191	FERT	M	ES7530-106 P.ESP WHITE 6063T5 2640	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013192	FERT	M	ES7530-107 P.ESP WHITE 6063T5 5990	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013193	FERT	M	ES7530-107-201 P.ESP WHITE 6063T6 1950	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013194	FERT	M	ES7530-107-201 DS A.SILVER 6063T6 3900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013195	FERT	M	ES7530-107-201 P.ESP WHITE 6063T6 6050	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013196	FERT	M	ES7530-108 P.ESP WHITE 6063T5 2610	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013197	FERT	M	ES7530-108 P.ESP WHITE 6063T5 2650	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013198	FERT	M	ES7530-109 P.ESP WHITE 6063T5 2590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013199	FERT	M	ES7530-109 P.ESP WHITE 6063T5 2600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013200	FERT	M	ES7530-109 P.ESP WHITE 6063T5 2640	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013201	FERT	M	ES7530-109 P.ESP WHITE 6063T5 4600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013202	FERT	M	ES7530-109 P.ESP WHITE 6063T5 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013203	FERT	M	ES7530-110 P.ESP WHITE 6063T5 2600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013204	FERT	M	ES7530-110 P.ESP WHITE 6063T5 2640	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013205	FERT	M	ES7530-110 CLEAR ANOD 6063T5 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013206	FERT	M	ES7530-110 MILL FINISH 6063T5 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013207	FERT	M	ES7530-111 P.ESP WHITE 6063T5 1880	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013208	FERT	M	ES7530-111 P.ESP WHITE 6063T5 1890	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013209	FERT	M	ES7530-111 P.ESP WHITE 6063T5 1900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013210	FERT	M	ES7530-111 P.ESP WHITE 6063T5 2390	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013211	FERT	M	ES7530-111 P.ESP WHITE 6063T5 2400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013212	FERT	M	ES7530-112 P.ESP WHITE 6063T6 2360	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013213	FERT	M	ES7530-112 P.ESP WHITE 6063T6 2370	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013214	FERT	M	ES7530-112 P.ESP WHITE 6063T6 2380	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013215	FERT	M	ES7530-113 P.ESP WHITE 6063T6 2360	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013216	FERT	M	ES7530-113 P.ESP WHITE 6063T6 2370	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013217	FERT	M	ES7530-119 P.ESP WHITE 6063T6 4650	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013218	FERT	M	ES7530-119 P.ESP WHITE 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013219	FERT	M	ES7530-202 P.ESP WHITE 6063T6 2360	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013220	FERT	M	ES7530-202 P.ESP WHITE 6063T6 2370	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013221	FERT	M	ES7530-202 MILL FINISH 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013222	FERT	M	ES7530-203 MILL FINISH 6063T6 6600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013223	FERT	M	ES7530-204 MILL FINISH 6063T6 6500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013224	FERT	M	ES7530-205 MILL FINISH 6063T6 3700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013225	FERT	M	ES7530-205 MILL FINISH 6063T6 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013226	FERT	M	ES7530-205 MILL FINISH 6063T6 6600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013227	FERT	M	ES7530-206 MILL FINISH 6063T6 2640	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013228	FERT	M	ES7530-206 P.ESP WHITE 6063T6 2650	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013229	FERT	M	ES7530-206 P.A.SILVER 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013230	FERT	M	ES7530-206 MILL FINISH 6063T6 6600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013231	FERT	M	ES7530-207 MILL FINISH 6063T5 1200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013232	FERT	M	ES7530-207 MILL FINISH 6063T5 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013233	FERT	M	ES7530-207 MILL FINISH 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013234	FERT	M	ES7530-208 P.ESP WHITE 6063T5 2400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013235	FERT	M	ES7530-209 P.ESP WHITE 6063T5 2400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013236	FERT	M	ES7530-210 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013237	FERT	M	ES7530-211 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013238	FERT	M	ES7530-215 P.A.SILVER 6063T6 2670	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013239	FERT	M	ES7530-217 DS A.SILVER 6063T6 6400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013240	FERT	M	ES9001 DS COSMIC GRAY 6063T5 2550	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013241	FERT	M	ES9001 P.ESP WHITE 6063T5 3250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013242	FERT	M	ES9001 P.ESP WHITE 6063T5 3450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013243	FERT	M	ES9001 P.LG BRONZE 6063T5 3520	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013244	FERT	M	ES9001 CLEAR ANOD 6063T5 3700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013245	FERT	M	ES9001 P.ESP WHITE 6063T5 3700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013246	FERT	M	ES9001 P.LG BRONZE 6063T5 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013247	FERT	M	ES9001 P.ESP WHITE 6063T5 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013248	FERT	M	ES9001 D.BNE WHITE 6063T5 5900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013249	FERT	M	ES9001 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013250	FERT	M	ES9002 DS COSMIC GRAY 6063T5 2540	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013251	FERT	M	ES9002 CLEAR ANOD 6063T5 3030	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013252	FERT	M	ES9002 CLEAR ANOD 6063T5 3120	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013253	FERT	M	ES9002 CLEAR ANOD 6063T5 3780	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013254	FERT	M	ES9002 P.ESP WHITE 6063T5 4000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013255	FERT	M	ES9002 P.ESP WHITE 6063T5 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013256	FERT	M	ES9002 P.LG BRONZE 6063T5 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013257	FERT	M	ES9002 D.BRM BRONZE 6063T5 4800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013258	FERT	M	ES9002 D.BNE WHITE 6063T5 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013259	FERT	M	ES9002 P.ESP WHITE 6063T5 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013260	FERT	M	ES9002 D.BNE WHITE 6063T5 5700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013261	FERT	M	ES9002 P.LG BRONZE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013262	FERT	M	ES9002 D.BNE WHITE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013263	FERT	M	ES9003 P.LG BRONZE 6063T5 2200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013264	FERT	M	ES9003 P.LG BRONZE 6063T5 2250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013265	FERT	M	ES9003 CLEAR ANOD 6063T5 2400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013266	FERT	M	ES9003 DS COSMIC GRAY 6063T5 2400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013267	FERT	M	ES9003 CLEAR ANOD 6063T5 3450	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013268	FERT	M	ES9003 P.LG BRONZE 6063T5 4280	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013269	FERT	M	ES9003 P.ESP WHITE 6063T5 4350	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013270	FERT	M	ES9003 D.BRM BRONZE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013271	FERT	M	ES9004 CLEAR ANOD 6063T5 2010	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013272	FERT	M	ES9004 P.ESP WHITE 6063T5 2110	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013273	FERT	M	ES9004 CLEAR ANOD 6063T5 2840	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013274	FERT	M	ES9004 P.ESP WHITE 6063T5 2850	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013275	FERT	M	ES9004 CLEAR ANOD 6063T5 2960	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013276	FERT	M	ES9004 P.ESP WHITE 6063T5 3000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013277	FERT	M	ES9004 P.LG BRONZE 6063T5 3200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013278	FERT	M	ES9004 P.LG BRONZE 6063T5 3300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013279	FERT	M	ES9004 P.ESP WHITE 6063T5 3400	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013280	FERT	M	ES9004 P.LG BRONZE 6063T5 3600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013281	FERT	M	ES9004 D.BNE WHITE 6063T5 3700	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013282	FERT	M	ES9004 P.ESP WHITE 6063T5 3950	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013283	FERT	M	ES9004 CLEAR ANOD 6063T5 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013284	FERT	M	ES9004 P.LG BRONZE 6063T5 4300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013285	FERT	M	ES9004 D.BNE WHITE 6063T5 4500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013286	FERT	M	ES9004 CLEAR ANOD 6063T5 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013287	FERT	M	ES9004 D.BNE WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013288	FERT	M	ES9004 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013289	FERT	M	ES9004 D.BRM BRONZE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013290	FERT	M	ES9004 DS COSMIC GRAY 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013291	FERT	M	ES9005 P.LG BRONZE 6063T5 5330	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013292	FERT	M	ES9005 CLEAR ANOD 6063T5 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013293	FERT	M	ES9005 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013294	FERT	M	ES9005 P.ESP WHITE 6063T5 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013295	FERT	M	ES9006 D.BRM BRONZE 6063T5 2200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013296	FERT	M	ES9006 CLEAR ANOD 6063T5 2290	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013297	FERT	M	ES9006 DS COSMIC GRAY 6063T5 3100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013298	FERT	M	ES9006 D.BNE WHITE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013299	FERT	M	ES9007 D.BRM BRONZE 6063T5 2160	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013300	FERT	M	ES9007 P.ESP WHITE 6063T5 2200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013301	FERT	M	ES9007 CLEAR ANOD 6063T5 3000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013302	FERT	M	ES9007 DS COSMIC GRAY 6063T5 3000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013303	FERT	M	ES9007 P.ESP WHITE 6063T5 3120	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013304	FERT	M	ES9007 CLEAR ANOD 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013305	FERT	M	ES9007 D.BNE WHITE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013306	FERT	M	ES9007 P.LG BRONZE 6063T5 6120	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013307	FERT	M	ES9008 CLEAR ANOD 6063T5 5590	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013308	FERT	M	ES9010 P.ESP WHITE 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013309	FERT	M	ES9010 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013310	FERT	M	ES9011 MILL FINISH 6063T5 4750	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013311	FERT	M	ES9012 P.ESP WHITE 6063T5 2960	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013312	FERT	M	ES9012 D.BNE WHITE 6063T5 2980	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013313	FERT	M	ES9012 CLEAR ANOD 6063T5 3000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013314	FERT	M	ES9012 CLEAR ANOD 6063T5 3250	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013315	FERT	M	ES9012 D.BNE WHITE 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013316	FERT	M	ES9012 CLEAR ANOD 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013317	FERT	M	ES9012 D.BRM BRONZE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013318	FERT	M	ES9012 D.BNE WHITE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013319	FERT	M	ES9013 CLEAR ANOD 6063T6 2060	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013320	FERT	M	ES9013 CLEAR ANOD 6063T6 2160	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013321	FERT	M	ES9013 P.LG BRONZE 6063T6 2190	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013322	FERT	M	ES9013 P.ESP WHITE 6063T6 2200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013323	FERT	M	ES9013 P.ESP WHITE 6063T6 2300	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013324	FERT	M	ES9013 P.ESP WHITE 6063T6 2800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013325	FERT	M	ES9013 P.LG BRONZE 6063T6 2980	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013326	FERT	M	ES9013 P.ESP WHITE 6063T6 3040	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013327	FERT	M	ES9013 D.BNE WHITE 6063T6 3900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013328	FERT	M	ES9013 P.LG BRONZE 6063T6 4290	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013329	FERT	M	ES9013 CLEAR ANOD 6063T6 4750	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013330	FERT	M	ES9013 D.BNE WHITE 6063T6 5970	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013331	FERT	M	ES9013 P.ESP WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013332	FERT	M	ES9014 MILL FINISH 6063T5 3580	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013333	FERT	M	ES9014 CLEAR ANOD 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013334	FERT	M	ES9014 D.BRM BRONZE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013335	FERT	M	ES9014 P.ESP WHITE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013336	FERT	M	ES9014 P.LG BRONZE 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013337	FERT	M	ES9014 MILL FINISH 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013338	FERT	M	ES9015 MILL FINISH 6063T5 3500	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013339	FERT	M	ES9015 P.ESP WHITE 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013340	FERT	M	ES9015 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013341	FERT	M	ES9015 CLEAR ANOD 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013342	FERT	M	ES9015 MILL FINISH 6063T5 6100	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013343	FERT	M	ES9015 P.ESP WHITE 6063T5 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013344	FERT	M	ES9016 D.BNE WHITE 6063T5 5600	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013345	FERT	M	ES9016 MILL FINISH 6063T5 5800	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013346	FERT	M	ES9017 MILL FINISH 6063T6 4900	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013347	FERT	M	ES9017 P.ESP WHITE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013348	FERT	M	ES9017 P.LG BRONZE 6063T6 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013349	FERT	M	ES9018 P.LG BRONZE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013350	FERT	M	ES9019 P.LG BRONZE 6063T5 5970	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013351	FERT	M	ES9019 CLEAR ANOD 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013352	FERT	M	ES9020 MILL FINISH 6063T5 5540	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013353	FERT	M	ES9020 P.LG BRONZE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013354	FERT	M	ES9021 P.ESP WHITE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013355	FERT	M	ES9022 P.ESP WHITE 6063T5 6200	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013356	FERT	M	ES9023 P.LG BRONZE 6063T5 5330	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013357	FERT	M	ES9023 P.ESP WHITE 6063T5 5610	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013358	FERT	M	ES9023 P.LG BRONZE 6063T5 6000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013359	FERT	M	ES9025 P.ESP WHITE 6063T5 1000	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013360	FERT	M	ES9026 P.ESP WHITE 6063T6 970	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013361	FERT	M	ES9026 P.ESP WHITE 6063T6 6050	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
000000000010013362	FERT	M	ES9027 P.ESP WHITE 6063T5 1020	KG	ZPT04	10	NORM	KG	01	01	Z02	0001	01
